playerID	nameFirst	nameLast	debut	finalGame		
lathaar01	Arlie	Latham	1880-07-05	9/30/1909		
dorgaje01	Jerry	Dorgan	1880-07-08	1885-06-25		
sommejo01	Joe	Sommer	1880-07-08	1890-10-15		
mountfr01	Frank	Mountain	1880-07-19	1886-08-17		
tobinbi01	Bill	Tobin	1880-07-21	1880-09-27		
keefeti01	Tim	Keefe	1880-08-06	1893-08-15		
stearec01	Dan	Stearns	1880-08-17	1889-10-14		
moynami01	Mike	Moynahan	1880-08-20	1884-06-21		
learyja01	Jack	Leary	1880-08-21	1884-07-05		
kearnto01	Tom	Kearns	1880-08-26	1884-10-14		
wiedmst01	Stump	Weidman	1880-08-26	1888-07-05		
ewingbu01	Buck	Ewing	1880-09-09	1897-05-27		
guthch01	Charlie	Guth	1880-09-30	1880-09-30		
dennyje01	Jerry	Denny	1881-05-02	1894-07-10		
derbyge01	George	Derby	1881-05-02	1883-07-03		
lynchja01	Jack	Lynch	1881-05-02	1890-04-19		
morrijo02	John	Morrissey	1881-05-02	1881-05-14		
whitnji01	Jim	Whitney	1881-05-02	1890-07-16		
nicolhu01	Hugh	Nicol	1881-05-03	1890-08-02		
sullisl01	Sleeper	Sullivan	1881-05-03	1884-05-29		
piercan01	Andy	Piercy	1881-05-12	1881-06-30		
deaslpa01	Pat	Deasley	1881-05-18	1888-09-12		
taylobi01	Billy	Taylor	1881-05-21	1887-08-16		
foxjo01	John	Fox	1881-06-02	1886-08-09		
stratas01	Asa	Stratton	1881-06-17	1881-06-17		
powelma01	Martin	Powell	1881-06-18	1884-08-10		
lewisfr01	Fred	Lewis	1881-07-02	1886-08-26		
wisesa01	Sam	Wise	1881-07-30	1893-09-29		
swarted01	Ed	Swartwood	1881-08-11	1892-05-21		
flahema01	Martin	Flaherty	1881-08-18	1881-08-18		
myershe01	Henry	Myers	1881-08-20	1884-09-12		
troyda01	Dasher	Troy	1881-08-23	1885-07-09		
mullato01	Tony	Mullane	1881-08-27	1894-07-26		
quinnjo01	Joseph	Quinn	1881-09-07	1881-09-27		
dailyhu01	Hugh	Daily	1882-05-01	1887-08-21		
farrejo01	Joe	Farrell	1882-05-01	1886-08-29		
mannfr01	Fred	Mann	1882-05-01	1887-10-10		
manniti01	Tim	Manning	1882-05-01	1885-07-20		
muldomi01	Mike	Muldoon	1882-05-01	1886-10-10		
pfefffr01	Fred	Pfeffer	1882-05-01	1897-06-14		
rosemch01	Chief	Roseman	1882-05-01	1890-08-25		
rowened01	Ed	Rowen	1882-05-01	1884-05-12		
smithjo02	John	Smith	1882-05-01	1882-09-27		
birchju01	Jud	Birchall	1882-05-02	1884-10-10		
blakibo01	Bob	Blakiston	1882-05-02	1884-10-15		
brownpe01	Pete	Browning	1882-05-02	1894-09-30		
burtfr01	Frank	Burt	1882-05-02	1882-05-30		
clarkjo01	John	Clarkson	1882-05-02	1894-07-12		
comisch01	Charlie	Comiskey	1882-05-02	1894-09-12		
gleasbi01	Bill	Gleason	1882-05-02	1889-06-18		
hayesja01	Jackie	Hayes	1882-05-02	1890-08-23		
heckegu01	Guy	Hecker	1882-05-02	1890-09-30		
housech02	Charlie	Householder	1882-05-02	1884-10-15		
jacobha01	Harry	Jacoby	1882-05-02	1885-09-19		
landido01	Doc	Landis	1882-05-02	1882-09-30		
maskrle01	Leech	Maskrey	1882-05-02	1886-07-07		
mcginju01	Jumbo	McGinnis	1882-05-02	1887-06-10		
mcphebi01	Bid	McPhee	1882-05-02	1899-10-15		
mortoch01	Charlie	Morton	1882-05-02	1885-06-23		
obrieja01	Jack	O'Brien	1882-05-02	1890-09-16		
piercgr01	Gracie	Pierce	1882-05-02	1884-08-01		
reccijo01	John	Reccius	1882-05-02	1883-07-11		
shetzjo01	John	Shetzline	1882-05-02	1882-09-30		
striccu01	Cub	Stricker	1882-05-02	1893-09-29		
sullida01	Dan	Sullivan	1882-05-02	1886-04-18		
tiernbi01	Bill	Tierney	1882-05-02	1884-04-24		
whitied01	Ed	Whiting	1882-05-02	1886-07-03		
wisebi01	Bill	Wise	1882-05-02	1886-07-17		
wolfji01	Chicken	Wolf	1882-05-02	1892-08-21		
farrebi01	Bill	Farrell	1882-05-03	1883-05-21		
fusseed01	Eddie	Fusselback	1882-05-03	1888-08-28		
schapjo01	John	Schappert	1882-05-03	1882-07-06		
crottjo01	Joe	Crotty	1882-05-04	1886-07-05		
merried01	Ed	Merrill	1882-05-05	1884-07-31		
navasa01	Sandy	Nava	1882-05-05	1886-06-29		
critcmo01	Morrie	Critchley	1882-05-08	1882-07-21		
mansejo01	John	Mansell	1882-05-09	1882-07-22		
mccluha01	Hal	McClure	1882-05-10	1882-05-11		
sweench01	Charlie	Sweeney	1882-05-11	1887-07-09		
eganji01	Jim	Egan	1882-05-15	1882-09-29		
dwyerjo01	John	Dwyer	1882-05-16	1882-05-16		
lanech01	Chappy	Lane	1882-05-16	1884-09-09		
buffich01	Charlie	Buffinton	1882-05-17	1892-06-28		
jonesbi01	Bill	Jones	1882-05-17	1884-07-23		
jonesda06	David	Jones	1882-05-17	1882-07-01		
reynoch01	Thomas	Reynolds	1882-05-18	1882-05-19		
scharni01	Nick	Scharf	1882-05-18	1883-06-11		
stricjo01	Charles	Strick	1882-05-18	1882-09-30		
arundtu01	Tug	Arundel	1882-05-23	1888-09-27		
halbred01	Ed	Halbriter	1882-05-23	1882-05-23		
eversto01	Tom	Evers	1882-05-25	1884-10-16		
schenbi01	Bill	Schenck	1882-05-29	1885-09-07		
irwinjo01	John	Irwin	1882-05-31	1896-08-08		
burkeja01	James	Burke	1882-06-10	1884-09-15		
obrieto01	Tom	O'Brien	1882-06-14	1890-07-28		
halpiji01	Jim	Halpin	1882-06-15	1885-08-26		
mccafha01	Harry	McCaffery	1882-06-15	1883-06-25		
eastha01	Harry	East	1882-06-17	1882-06-17		
bohnch01	Charlie	Bohn	1882-06-20	1882-07-13		
sweenbi01	Bill	Sweeney	1882-06-27	1884-10-14		
clinemo01	Monk	Cline	1882-07-04	1891-10-04		
russjo01	John	Russ	1882-07-04	1882-07-04		
hoganed01	Bob	Hogan	1882-07-05	1882-07-05		
brownto01	Tom	Brown	1882-07-06	1898-05-17		
morrito01	Tom	Morrissey	1882-07-12	1884-10-12		
williju01	Julius	Willigrod	1882-07-15	1882-08-19		
caseybo01	Bob	Casey	1882-07-17	1882-07-27		
kinziwa01	Walt	Kinzie	1882-07-17	1884-09-09		
geisbi01	Bill	Geiss	1882-07-19	1884-08-13		
dylerjo01	John	Dyler	1882-07-22	1882-07-22		
sayji01	Jimmy	Say	1882-07-22	1887-09-06		
doylejo02	John	Doyle	1882-07-26	1882-08-05		
carrocl01	Cliff	Carroll	1882-08-03	1893-09-27		
forstto01	Tom	Forster	1882-08-04	1886-08-23		
mclaufr01	Frank	McLaughlin	1882-08-09	1884-08-19		
wyliere01	Ren	Wylie	1882-08-11	1882-08-11		
morgabi01	Bill	Morgan	1882-08-17	1884-08-21		
browned01	Ed	Brown	1882-08-19	1884-06-30		
tillejo01	John	Tilley	1882-08-23	1884-10-13		
dorrbe01	Bert	Dorr	1882-08-24	1882-10-01		
robinya01	Yank	Robinson	1882-08-24	1892-08-10		
thomptu01	Tug	Thompson	1882-08-31	1884-07-04		
smithl01	Lewis	Smith	1882-09-07	1882-09-07		
kienzbi01	Bill	Kienzle	1882-09-15	1884-08-07		
greenbi01	Bill	Greenwood	1882-09-16	1890-10-15		
maskrha01	Harry	Maskrey	1882-09-21	1882-09-21		
seymoja01	Jake	Seymour	1882-09-23	1882-09-23		
recciph01	Phil	Reccius	1882-09-25	1890-07-05		
scottmi01	Milt	Scott	1882-09-30	1886-10-14		
snydege01	George	Snyder	1882-09-30	1882-09-30		
bakerph01	Phil	Baker	1883-05-01	1886-09-02		
colemjo01	John	Coleman	1883-05-01	1890-07-18		
corkhpo01	Pop	Corkhill	1883-05-01	1892-07-12		
farrasi01	Sid	Farrar	1883-05-01	1890-10-04		
hinesmi01	Mike	Hines	1883-05-01	1888-08-18		
kenneed01	Ed	Kennedy	1883-05-01	1886-08-25		
kuehnbi01	Bill	Kuehne	1883-05-01	1892-09-29		
mccorje01	Jerry	McCormick	1883-05-01	1884-10-19		
radfopa01	Paul	Radford	1883-05-01	1894-09-29		
reidbi01	Billy	Reid	1883-05-01	1884-10-15		
ringofr01	Frank	Ringo	1883-05-01	1886-09-18		
brougca01	Cal	Broughton	1883-05-02	1888-04-21		
gallabi01	Bill	Gallagher	1883-05-02	1884-06-18		
hackeme01	Mert	Hackett	1883-05-02	1887-10-06		
hendeha01	Hardie	Henderson	1883-05-02	1888-05-24		
reipsch01	Charlie	Reipschlager	1883-05-02	1887-09-06		
burnsdi01	Dick	Burns	1883-05-03	1885-07-23		
hodnech01	Charlie	Hodnett	1883-05-03	1884-07-03		
schwabi01	Bill	Schwartz	1883-05-03	1884-08-07		
valenjo01	John	Valentine	1883-05-03	1883-08-03		
oneilti01	Tip	O'Neill	1883-05-05	1892-08-30		
oberbhe01	Henry	Oberbeck	1883-05-07	1884-10-18		
devinji01	Frank	Diven	1883-05-09	1886-09-29		
lough01	Patrick	O'Loughlin	1883-05-09	1883-05-09		
bakelje01	Jersey	Bakley	1883-05-11	1891-08-20		
cramedi01	Edward	Cramer	1883-05-11	1883-05-15		
benedar01	Art	Benedict	1883-05-14	1883-06-06		
mcintfr01	Frank	McIntyre	1883-05-16	1883-06-20		
deaglre01	Ren	Deagle	1883-05-17	1884-09-12		
lilliji01	Jim	Lillie	1883-05-17	1886-10-11		
orrda01	Dave	Orr	1883-05-17	1890-10-02		
bakerno01	Norm	Baker	1883-05-21	1890-08-30		
sundabi01	Billy	Sunday	1883-05-22	1890-10-04		
bakerge01	George	Baker	1883-05-24	1886-05-01		
smithed01	Edgar	Smith	1883-05-25	1890-08-12		
radboge01	George	Radbourn	1883-05-30	1883-06-06		
childsa01	Sam	Childs	1883-05-31	1883-05-31		
mulvejo01	Joe	Mulvey	1883-05-31	1895-05-14		
whitebi02	Bill	White	1883-06-01	1888-10-14		
dundoed01	Ed	Dundon	1883-06-02	1884-09-20		
fieldji01	Jim	Field	1883-06-02	1898-07-21		
wolstab01	Abe	Wolstenholme	1883-06-04	1883-06-11		
wardpi01	Piggy	Ward	1883-06-12	1894-09-30		
kellych01	Charlie	Kelly	1883-06-14	1886-06-10		
ewingjo01	John	Ewing	1883-06-18	1891-10-01		
shawdu01	Dupee	Shaw	1883-06-18	1888-07-17		
bloggwe01	Wes	Blogg	1883-06-20	1883-07-30		
smithed02	Edgar	Smith	1883-06-20	1883-09-29		
barrbo01	Bob	Barr	1883-06-23	1891-09-12		
doyleco01	Conny	Doyle	1883-06-23	1884-09-13		
oldfida01	Dave	Oldfield	1883-06-28	1886-10-11		
haganar01	Art	Hagan	1883-06-30	1884-05-13		
gormaja01	Jack	Gorman	1883-07-01	1884-10-14		
darlide01	Dell	Darling	1883-07-03	1891-09-10		
ingrach01	Charlie	Ingraham	1883-07-04	1883-07-04		
cushmed01	Ed	Cushman	1883-07-06	1890-10-11		
breital01	Alonzo	Breitenstein	1883-07-07	1883-07-07		
gladmbu01	Buck	Gladmon	1883-07-07	1886-07-17		
humphjo01	John	Humphries	1883-07-07	1884-10-13		
jonesja02	Jack	Jones	1883-07-09	1883-09-28		
mclauto01	Tom	McLaughlin	1883-07-17	1891-10-03		
allenmy01	Myron	Allen	1883-07-19	1888-07-01		
sawyewi01	Will	Sawyer	1883-07-21	1883-09-29		
emslibo01	Bob	Emslie	1883-07-25	1885-07-16		
sweenro01	Rooney	Sweeney	1883-07-25	1885-06-09		
winklge01	George	Winkleman	1883-08-04	1883-08-09		
morgabi02	Bill	Morgan	1883-08-06	1884-07-23		
weihepo01	Podge	Weihe	1883-08-06	1884-09-25		
princwa01	Walter	Prince	1883-08-07	1884-08-04		
suckto01	Tony	Suck	1883-08-09	1884-10-15		
friespe01	Pete	Fries	1883-08-10	1884-05-16		
jonesja01	Ri	Jones	1883-08-13	1884-08-27		
huntele01	Lem	Hunter	1883-09-01	1883-09-01		
guinebe01	Ben	Guiney	1883-09-04	1884-06-28		
cadych01	Charlie	Cady	1883-09-05	1884-06-19		
hubbaal01	Al	Hubbard	1883-09-13	1883-09-15		
pirieji01	James	Pirie	1883-09-25	1883-09-29		
hilsech01	Charlie	Hilsey	1883-09-27	1884-06-16		
mountbi01	Bill	Mountjoy	1883-09-29	1885-08-18		
bahrefr01	Frank	Bahret	1884-04-17	1884-04-22		
barbech01	Charlie	Barber	1884-04-17	1884-08-10		
brownji01	Jim	Brown	1884-04-17	1886-07-28		
carroch01		Carroll	1884-04-17	1884-04-21		
craneed01	Ed	Crane	1884-04-17	1893-07-19		
creegma01	Mark	Creegan	1884-04-17	1884-05-11		
doughch01	Charlie	Dougherty	1884-04-17	1884-05-31		
hackewa01	Walter	Hackett	1884-04-17	1885-10-08		
harrifr01	James	Harris	1884-04-17	1884-05-31		
hoovebu01	Buster	Hoover	1884-04-17	1892-10-15		
koonsha01	Harry	Koons	1884-04-17	1884-07-05		
levisch01	Charlie	Levis	1884-04-17	1885-10-01		
lockwmi01	Milo	Lockwood	1884-04-17	1884-05-26		
mckeeji01	Jim	McKeever	1884-04-17	1884-07-11		
mckened01	Ed	McKenna	1884-04-17	1884-07-05		
meyerlo01	Lou	Meyers	1884-04-17	1884-05-10		
mooreha01	Henry	Moore	1884-04-17	1884-10-19		
mooreje01	Jerry	Moore	1884-04-17	1885-05-28		
murphjo01	John	Murphy	1884-04-17	1884-09-12		
noftsge01	George	Noftsker	1884-04-17	1884-05-02		
pheladi01	Dick	Phelan	1884-04-17	1885-10-03		
robinfr01	Fred	Robinson	1884-04-17	1884-04-19		
seeryem01	Emmett	Seery	1884-04-17	1892-06-10		
slattmi01	Mike	Slattery	1884-04-17	1891-07-23		
smithge01	Germany	Smith	1884-04-17	1898-10-09		
vossal01	Alex	Voss	1884-04-17	1884-09-12		
daniech01	Charlie	Daniels	1884-04-18	1884-04-24		
flynnjo01	Joe	Flynn	1884-04-18	1884-09-17		
gilleto01	Tom	Gillen	1884-04-18	1886-09-15		
kalbfch01	Charlie	Kalbfus	1884-04-18	1884-04-18		
smithed05	Ed	Smith	1884-04-18	1884-05-22		
sylvelo01	Lou	Sylvester	1884-04-18	1887-08-14		
mcfarch01	Chris	McFarland	1884-04-19	1884-04-29		
obriejo01	John	O'Brien	1884-04-19	1884-05-31		
peakel01	Elias	Peak	1884-04-19	1884-08-07		
ryanjo03	Dan	Sheahan	1884-04-19	1884-08-23		
brennji01	Jack	Brennan	1884-04-20	1890-10-04		
henglmo01	Moxie	Hengel	1884-04-20	1885-05-27		
housech01	Charlie	Householder	1884-04-20	1884-09-18		
kriegbi01	Bill	Krieg	1884-04-20	1887-06-15		
matthst01	Steve	Matthias	1884-04-20	1884-06-27		
schoeju01	Jumbo	Schoeneck	1884-04-20	1889-05-11		
whitemi01	Milt	Whitehead	1884-04-20	1884-10-19		
clemeja01	Jack	Clements	1884-04-22	10/2/1900		
piercma01		Pierce	1884-04-23	1884-04-24		
pattige01	George	Patterson	1884-04-24	1884-04-26		
shafff01	Frank	Shaffer	1884-04-24	1884-05-03		
stanljo01	Joe	Stanley	1884-04-24	1884-06-18		
werdepe01	Perry	Werden	1884-04-24	1897-10-03		
lehanja01	James	Lehan	1884-04-26	1884-04-29		
nuszem01	William	Nusz	1884-04-26	1884-04-26		
quinnjo02	Joe	Quinn	1884-04-26	7/23/1901		
tinneth01	Thomas	Tinney	1884-04-28	1884-06-24		
berrych01	Charlie	Berry	1884-04-30	1884-08-27		
albergu01	Gus	Alberts	1884-05-01	1891-09-22		
andreed01	Ed	Andrews	1884-05-01	1891-07-26		
annisbi01	Bill	Annis	1884-05-01	1884-08-08		
ardnejo01	Joe	Ardner	1884-05-01	1890-08-18		
atkinal01	Al	Atkinson	1884-05-01	1887-08-13		
barklsa01	Sam	Barkley	1884-05-01	1889-07-12		
beachja01	Jack	Beach	1884-05-01	1884-06-12		
benneik01	Ike	Benners	1884-05-01	1884-09-03		
callapa01	Pat	Callaghan	1884-05-01	1884-07-31		
carrofr01	Fred	Carroll	1884-05-01	1891-08-18		
collich01	Chub	Collins	1884-05-01	1885-07-11		
corcoja01	Jack	Corcoran	1884-05-01	1884-10-13		
crowljo01	John	Crowley	1884-05-01	1884-09-10		
fennefr01	Frank	Fennelly	1884-05-01	1890-06-18		
ferguch01	Charlie	Ferguson	1884-05-01	1887-10-08		
fogarji01	Jim	Fogarty	1884-05-01	1890-10-04		
hamiljo01	John	Hamill	1884-05-01	1884-07-31		
kerinjo01	John	Kerins	1884-05-01	1890-06-15		
kileyjo01	John	Kiley	1884-05-01	1891-05-07		
kimbesa01	Sam	Kimber	1884-05-01	1885-09-29		
kingsa01	Sam	King	1884-05-01	1884-05-23		
larkihe01	Henry	Larkin	1884-05-01	1893-08-04		
mckeola01	Larry	McKeon	1884-05-01	1886-09-15		
mckinal01	Alex	McKinnon	1884-05-01	1887-07-04		
meinkfr01	Frank	Meinke	1884-05-01	1885-05-22		
milledo01	Doggie	Miller	1884-05-01	1896-09-25		
millejo02	Joe	Miller	1884-05-01	1885-09-15		
millijo01	Jocko	Milligan	1884-05-01	1893-09-26		
morried01	Ed	Morris	1884-05-01	1890-10-01		
murphwi01	Willie	Murphy	1884-05-01	1884-08-02		
peltzjo01	John	Peltz	1884-05-01	1890-10-13		
phillma01	Marr	Phillips	1884-05-01	1890-07-25		
sneedjo01	John	Sneed	1884-05-01	1891-09-22		
terryad01	Adonis	Terry	1884-05-01	1897-04-27		
walkefl01	Fleet	Walker	1884-05-01	1884-09-04		
welchcu01	Curt	Welch	1884-05-01	1893-05-23		
beckfr01	Frank	Beck	1884-05-02	1884-09-18		
briggch01	Charlie	Briggs	1884-05-02	1884-08-05		
bullasi01	Sim	Bullas	1884-05-02	1884-06-23		
harkijo01	John	Harkins	1884-05-02	1888-05-01		
huntebi01	Bill	Hunter	1884-05-02	1884-05-09		
knowlji01	Jimmy	Knowles	1884-05-02	1892-10-12		
macarma01	Mac	MacArthur	1884-05-02	1884-06-09		
myersge01	George	Myers	1884-05-02	1889-08-03		
odayha01	Hank	O'Day	1884-05-02	1890-10-03		
begleed01	Ed	Bagley	1884-05-03	1885-07-04		
colgaed01	Billy	Colgan	1884-05-03	1884-10-15		
connojo01	Joe	Connors	1884-05-03	1884-06-15		
mclauja01	William	McLaughlin	1884-05-03	1884-05-18		
sullifl01	Fleury	Sullivan	1884-05-03	1884-10-15		
conwaji01	Jim	Conway	1884-05-05	1889-10-05		
crosscl01	Clarence	Cross	1884-05-05	1887-10-10		
seradbi01	Billy	Serad	1884-05-05	1888-07-07		
shaffta01	Taylor	Shafer	1884-05-05	1890-09-16		
davisda01	Daisy	Davis	1884-05-06	1885-07-29		
moffejo01	Joe	Moffet	1884-05-06	1884-08-10		
walkewa01	Walt	Walker	1884-05-08	1884-05-08		
mundige01	George	Mundinger	1884-05-09	1884-05-20		
wilsotu01	Tug	Wilson	1884-05-09	1884-07-21		
carropa01	Pat	Carroll	1884-05-10	1884-08-07		
gardnal01	Alex	Gardner	1884-05-10	1884-05-10		
gradyjo01	John	Grady	1884-05-10	1884-05-24		
trumbed01	Ed	Trumbull	1884-05-10	1884-07-28		
akejo01	John	Ake	1884-05-12	1884-07-15		
yeweled01	Ed	Yewell	1884-05-12	1884-08-07		
drewda01	Dave	Drew	1884-05-14	1884-06-09		
morrip01	Pete	Morris	1884-05-14	1884-05-14		
wills01		Wills	1884-05-14	1884-07-25		
woodfr01	Fred	Wood	1884-05-14	1885-09-30		
aydelja01	Jake	Aydelott	1884-05-15	1886-07-13		
coughed01	Ed	Coughlin	1884-05-15	1884-05-15		
foremfr01	Frank	Foreman	1884-05-15	5/10/1902		
moffesa01	Sam	Moffet	1884-05-15	1888-06-22		
allenhe01	Hezekiah	Allen	1884-05-16	1884-05-16		
knighjo01	Joe	Knight	1884-05-16	1890-10-03		
manniji01	Jim	Manning	1884-05-16	1889-10-13		
woulfji01	Jimmy	Woulfe	1884-05-16	1884-07-23		
horanjo01	Patrick	Horan	1884-05-17	1884-07-14		
kenneed02	Ed	Kennedy	1884-05-17	1884-08-01		
murrami01	Miah	Murray	1884-05-17	1891-10-03		
butleki01	Kid	Butler	1884-05-20	1884-10-18		
bradlal01	Al	Bradley	1884-05-21	1884-05-21		
andrewa01	Wally	Andrews	1884-05-22	1888-08-08		
crosbge01	George	Crosby	1884-05-22	1884-05-30		
hardilo01	Lou	Hardie	1884-05-22	1891-08-05		
richada01	Danny	Richardson	1884-05-22	1894-09-24		
hannajo01	John	Hanna	1884-05-23	1884-10-15		
wardjo02	John	Ward	1884-05-23	1884-05-23		
griffsa01	Sandy	Griffin	1884-05-26	1893-05-27		
kappejo01	Joe	Kappel	1884-05-26	1890-09-08		
mcelrji01	Jim	McElroy	1884-05-26	1884-08-21		
bishofr01	Frank	Bishop	1884-05-27	1884-05-30		
goldswa02	Walt	Goldsby	1884-05-28	1888-10-16		
larki01	Patrick	Larkins	1884-05-29	1884-07-16		
peoplji01	Jimmy	Peoples	1884-05-29	1889-07-23		
mclauji01	Jim	McLaughlin	1884-05-30	1884-07-15		
roxbuji01	Jim	Roxburgh	1884-05-30	1887-06-09		
weberjo01	Joe	Weber	1884-05-30	1884-06-05		
cahiljo01	John	Cahill	1884-05-31	1887-08-09		
daisege01	George	Daisy	1884-05-31	1884-05-31		
manloch01	Charlie	Manlove	1884-05-31	1884-06-17		
joypo01	Pop	Joy	1884-06-03	1884-09-24		
mullihe01	Henry	Mullin	1884-06-04	1884-09-24		
cattajo01	John	Cattanach	1884-06-05	1884-07-17		
smith01		Smith	1884-06-05	1884-06-05		
loughbi01	Bill	Loughran	1884-06-06	1884-08-28		
alexani01	Nin	Alexander	1884-06-07	1884-09-03		
chattji01	Jim	Chatterton	1884-06-07	1884-06-15		
fishech02	Charlie	Fisher	1884-06-07	1884-07-07		
hickmer01	Ernie	Hickman	1884-06-07	1884-07-29		
dalyto01	Tom	Daly	1884-06-09	9/27/1903		
ricklch01	Chris	Rickley	1884-06-09	1884-06-21		
siegejo01	Fred	Siegel	1884-06-09	1884-06-24		
gormato04	Thomas	Gorman	1884-06-10	1884-07-25		
hutchbi01	Bill	Hutchison	1884-06-10	1897-05-20		
wymanfr01	Willis	Wyman	1884-06-10	1884-08-09		
bukerha01	Henry	Buker	1884-06-11	1884-08-04		
mckeefr01	Frank	McKee	1884-06-11	1884-07-03		
ryanjo02	John	Ryan	1884-06-11	1884-08-27		
mattecv01	C. V.	Matteson	1884-06-13	1884-06-13		
gunsojo01	Joe	Gunson	1884-06-14	1893-09-18		
leeto01	Tom	Lee	1884-06-14	1884-09-16		
mullijo01	John	Mulligan	1884-06-14	1884-06-14		
siffefr01	Frank	Siffell	1884-06-14	1885-09-16		
beatlda01	Dave	Beadle	1884-06-17	1884-06-17		
deasljo01	John	Deasley	1884-06-17	1884-09-08		
rollibi01	Bill	Rollinson	1884-06-17	1884-06-17		
tennefr01	Fred	Tenney	1884-06-17	1884-08-28		
fostero02	Robert	Foster	1884-06-18	1884-07-26		
moriage01	Gene	Moriarty	1884-06-18	1892-10-15		
dwighal01	Al	Dwight	1884-06-19	1884-07-25		
elybo01	Bones	Ely	1884-06-19	9/24/1902		
maulal01	Al	Maul	1884-06-20	9/9/1901		
mcdonji01	Jim	McDonald	1884-06-20	1885-10-10		
mcrem01		McRemer	1884-06-20	1884-06-20		
mccaual01	Al	McCauley	1884-06-21	1891-10-06		
mcguide01	Deacon	McGuire	1884-06-21	5/18/1912		
shallgu01	Gus	Shallix	1884-06-22	1885-06-02		
struval01	Al	Strueve	1884-06-22	1884-06-24		
brillfr01	Frank	Brill	1884-06-23	1884-08-08		
eastehe01	Henry	Easterday	1884-06-23	1890-09-21		
wiley01	Joseph	Wiley	1884-06-23	1884-06-23		
barrema01	Marty	Barrett	1884-06-24	1884-10-15		
farleto01	Lawrence	Farley	1884-06-24	1884-07-12		
reedeic01	Icicle	Reeder	1884-06-24	1884-08-05		
lowedi01	Dick	Lowe	1884-06-26	1884-06-26		
johnsbi01	Lefty	Johnson	1884-06-27	1892-04-27		
portema01	Matthew	Porter	1884-06-27	1884-07-05		
jonesch02	Charlie	Jones	1884-06-28	1884-09-26		
butlebi01	Bill	Butler	1884-06-29	1884-07-10		
drakely01	Lyman	Drake	1884-06-29	1884-07-01		
jonesfr01	Frank	Jones	1884-07-02	1884-07-07		
vintobi01	Bill	Vinton	1884-07-03	1885-09-16		
berkefr01	Frank	Berkelbach	1884-07-04	1884-07-12		
olinfr01	Frank	Olin	1884-07-04	1885-06-10		
scanlpa01	Pat	Scanlon	1884-07-04	1884-07-11		
lockema01	Marshall	Locke	1884-07-05	1884-07-20		
krehmch01	Charlie	Krehmeyer	1884-07-08	1885-10-05		
blaisdi01	Dick	Blaisdell	1884-07-09	1884-07-14		
boylehe01	Henry	Boyle	1884-07-09	1889-10-02		
cronida01	Dan	Cronin	1884-07-09	1884-07-14		
dorseje01	Joseph	Dorsey	1884-07-09	1884-07-09		
mccarto01	Tommy	McCarthy	1884-07-10	1896-09-26		
richa01		Richardson	1884-07-10	1884-07-10		
donneji02	Jim	Donnelly	1884-07-11	1884-07-18		
grahabe01	Bernie	Graham	1884-07-11	1884-10-15		
mcgarch01	Chippy	McGarr	1884-07-11	1896-09-26		
millecy01	Cyclone	Miller	1884-07-11	1886-10-14		
vadebge01	Gene	Vadeboncoeur	1884-07-11	1884-07-22		
skinnal01	Al	Skinner	1884-07-12	1884-07-16		
jones02		Jones	1884-07-14	1884-07-18		
corcomi01	Mike	Corcoran	1884-07-15	1884-07-15		
mortosp01	Sparrow	Morton	1884-07-15	1884-07-26		
walkewe01	Welday	Walker	1884-07-15	1884-08-06		
corriph01	Phil	Coridan	1884-07-16	1884-07-17		
odonnjo01	John	O'Donnell	1884-07-16	1884-07-16		
scott01		Scott	1884-07-16	1884-08-05		
sullite01	Ted	Sullivan	1884-07-16	1884-10-18		
fishe01	John	Fischer	1884-07-17	1885-08-06		
lauerch01	Chuck	Lauer	1884-07-17	1890-04-28		
milleed01	Ed	Miller	1884-07-18	1884-08-02		
monrofr01	Frank	Monroe	1884-07-18	1884-07-20		
zimmech01	Chief	Zimmer	1884-07-18	9/27/1903		
callaed01	Ed	Callahan	1884-07-19	1884-10-13		
greenji01	Jim	Green	1884-07-19	1884-08-04		
reisich01	Charlie	Reising	1884-07-19	1884-07-20		
conleed01	Ed	Conley	1884-07-20	1884-10-09		
bassech01	Charley	Bassett	1884-07-22	1892-10-15		
ryderto01	Tom	Ryder	1884-07-22	1884-08-06		
weberha01	Harry	Weber	1884-07-22	1884-07-31		
swanan01	Andy	Swan	1884-07-23	1884-10-13		
connojo02	John	Connor	1884-07-26	1885-08-24		
gunnito01	Tom	Gunning	1884-07-26	1889-06-18		
baldwki01	Kid	Baldwin	1884-07-27	1890-09-16		
cudwoji01	Jim	Cudworth	1884-07-27	1884-09-10		
davisju01	Jumbo	Davis	1884-07-27	1891-05-22		
straujo02	Joe	Strauss	1884-07-27	1886-10-06		
turbije01	Jerry	Turbidy	1884-07-27	1884-08-13		
conwabi01	Bill	Conway	1884-07-28	1886-08-29		
kreegfr01	Frank	Kreeger	1884-07-28	1884-07-28		
foutzda01	Dave	Foutz	1884-07-29	1896-05-14		
deeji01	Jim	Dee	1884-07-30	1884-08-16		
oxleyhe01	Henry	Oxley	1884-07-30	1884-10-10		
hibbajo01	John	Hibbard	1884-07-31	1884-08-02		
bakerch01	Charlie	Baker	1884-08-01	1884-08-27		
kirbyjo01	John	Kirby	1884-08-01	1888-06-29		
morrijo03	Jon	Morrison	1884-08-01	1887-05-02		
watkibi01	Bill	Watkins	1884-08-01	1884-10-13		
